"ファイル名","所在地","業種","延床面積","建築区分","契約電力"
"B11004587.csv","関東","分類不能の産業","大規模","1棟","高圧小口"
"B11004588.csv","関東","製造業","大規模","1棟","高圧"
"B11004600.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11004605.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004606.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004608.csv","関東","製造業","大規模","1棟","高圧小口"
"B11004613.csv","関東","製造業","大規模","1棟","高圧小口"
"B11004614.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004617.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11004624.csv","関東","宿泊業，飲食サービス業","中規模","1棟","低圧"
"B11004626.csv","関東","製造業","大規模","1棟","高圧小口"
"B11004631.csv","関東","製造業","大規模","1棟","高圧小口"
"B11004638.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004640.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004649.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11004652.csv","関東","宿泊業，飲食サービス業","中規模","1棟","低圧"
"B11004655.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004658.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11004659.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11004665.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11004668.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004669.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004670.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004680.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004687.csv","関東","製造業","大規模","1棟","高圧小口"
"B11004688.csv","関東","製造業","大規模","1棟","高圧小口"
"B11004694.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004696.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004697.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004698.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11004699.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004700.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004701.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004702.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004703.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004704.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004705.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004706.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004707.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004708.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004709.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11004710.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11004711.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11004712.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11004713.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004716.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004717.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11004718.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11004719.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004720.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11004721.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004722.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004724.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004725.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004726.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004727.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004729.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004730.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004732.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004733.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004735.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004736.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004741.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004742.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004743.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004744.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004745.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004746.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004747.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11004748.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004749.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004760.csv","関東","金融業，保険業","中規模","1棟","高圧小口"
"B11004761.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004762.csv","関東","製造業","大規模","1棟","高圧小口"
"B11004763.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11004768.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11004769.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11004771.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004772.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004783.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004786.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11004788.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11004789.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11004791.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004792.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"B11004793.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004799.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004802.csv","関東","製造業","大規模","1棟","高圧小口"
"B11004803.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004809.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11004812.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004813.csv","関東","製造業","大規模","1棟","高圧小口"
"B11004822.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11004823.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11004826.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11004827.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004828.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11004829.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11004831.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11004832.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004835.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11004836.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11004837.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11004838.csv","関東","製造業","大規模","1棟","高圧小口"
"B11004839.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004840.csv","関東","製造業","大規模","1棟","高圧小口"
"B11004842.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11004843.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11004845.csv","関東","教育，学習支援業","中規模","1棟","高圧小口"
"B11004847.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11004848.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11004849.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11004851.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11004861.csv","関東","製造業","中規模","1棟","高圧小口"
"B11004868.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11004919.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"B11004920.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧"
"B11004926.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11004930.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11004942.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004943.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11004950.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11004951.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11004955.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11004958.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004959.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004972.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004979.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004980.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004981.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11004992.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11004996.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11004999.csv","関東","公務(他に分類されるものを除く)","大規模","1棟","高圧小口"
"B11005031.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11005032.csv","関東","教育，学習支援業","中規模","1棟","高圧小口"
"B11005033.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005035.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005036.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005037.csv","関東","製造業","大規模","1棟","高圧小口"
"B11005038.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11005044.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"B11005052.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005058.csv","関東","製造業","中規模","1棟","高圧小口"
"B11005076.csv","関東","運輸業，郵便業","中規模","1棟","低圧"
"B11005077.csv","関東","運輸業，郵便業","中規模","1棟","低圧"
"B11005078.csv","関東","運輸業，郵便業","中規模","1棟","低圧"
"B11005079.csv","関東","運輸業，郵便業","大規模","1棟","低圧"
"B11005081.csv","関東","運輸業，郵便業","大規模","1棟","低圧"
"B11005084.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005085.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005091.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11005094.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11005097.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11005105.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005110.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11005122.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11005124.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005125.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005126.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005127.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005128.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005129.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"B11005130.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005131.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005132.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005133.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005134.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005136.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005137.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005147.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11005150.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11005171.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"B11005173.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"B11005176.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005177.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005178.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"B11005180.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005183.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005185.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"B11005186.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005189.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005191.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005195.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005196.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005199.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005203.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005205.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005208.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005209.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005210.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005227.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005245.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11005262.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005265.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005274.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005322.csv","関東","製造業","大規模","1棟","高圧"
"B11005326.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11005353.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11005358.csv","関東","製造業","大規模","1棟","高圧小口"
"B11005366.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005368.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005369.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005371.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005373.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005374.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005375.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005379.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005381.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005382.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005398.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005400.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005403.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11005408.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005410.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005412.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005415.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005417.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005420.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005423.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005433.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005456.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005461.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005464.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005467.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005468.csv","関東","医療，福祉","大規模","1棟","高圧"
"B11005471.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005474.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"B11005476.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005478.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11005514.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005516.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11005518.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"B11005529.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005536.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11005543.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005550.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11005574.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005587.csv","関東","医療，福祉","中規模","1棟","低圧"
"B11005610.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11005616.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005617.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005626.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005630.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005636.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005639.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005642.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005644.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005646.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005647.csv","関東","製造業","中規模","1棟","高圧小口"
"B11005650.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005652.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005654.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005656.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005660.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005662.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005663.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005666.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005667.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005669.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005671.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005685.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005687.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005689.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005691.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005695.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005698.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005699.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005701.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005702.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005703.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005704.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005705.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005706.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005707.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005711.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005712.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005713.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005714.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005715.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005716.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005719.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005720.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005721.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005723.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005724.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005755.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"B11005758.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11005759.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧"
"B11005760.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005765.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005768.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005769.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005774.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005776.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11005780.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005782.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005785.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"B11005786.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005787.csv","関東","運輸業，郵便業","大規模","1棟","高圧"
"B11005790.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005791.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005794.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"B11005796.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005797.csv","関東","製造業","中規模","1棟","高圧小口"
"B11005800.csv","関東","製造業","中規模","1棟","高圧小口"
"B11005802.csv","関東","製造業","中規模","1棟","高圧小口"
"B11005804.csv","関東","製造業","大規模","1棟","高圧"
"B11005805.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005806.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005809.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005812.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005818.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005825.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005832.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005842.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005851.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005862.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005864.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005866.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005868.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005871.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005873.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005875.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005877.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005887.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005893.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005899.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005927.csv","関東","製造業","大規模","1棟","高圧"
"B11005935.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005936.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11005938.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005940.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11005941.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11005944.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"B11005955.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005956.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005959.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11005960.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11005967.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005968.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005969.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005970.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005971.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005972.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005973.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11005974.csv","関東","卸売業，小売業","中規模","テナント","低圧"
"B11005975.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005993.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005994.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005995.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005996.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005997.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11005998.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11005999.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006001.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006002.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006003.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006004.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006005.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006006.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006007.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006008.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006009.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006010.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006011.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006012.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006013.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006014.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006015.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006016.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006017.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006018.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006019.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006020.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006021.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006022.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006023.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006024.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006025.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006026.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006038.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11006044.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11006055.csv","関東","製造業","大規模","1棟","高圧小口"
"B11006056.csv","関東","製造業","大規模","1棟","高圧小口"
"B11006057.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11006059.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"B11006060.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11006061.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006062.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"B11006063.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11006064.csv","関東","卸売業，小売業","中規模","1棟","低圧"
